100,100,40,Sprint
100,100,37.8,Sprint
100,100,39.9,Sprint
100,100,32.8,Sprint
100,100,36.7,Sprint
100,100,38.1,Sprint
100,100,30,Sprint
100,100,36.2,Sprint
100,100,39.3,Sprint
100,100,31.5,Sprint
100,100,37.5,Sprint
100,100,34.6,Sprint
100,100,35.4,Sprint
100,100,30.3,Sprint
100,100,41.7,Sprint
100,100,37.5,Sprint
100,100,43.6,Sprint
100,100,48.4,Sprint
100,100,36.9,Sprint
100,100,48,Sprint
100,100,36.1,Sprint
100,100,35.5,Sprint
100,100,49.7,Sprint
100,100,44.7,Sprint
100,100,46.1,Sprint
100,100,32.3,Sprint
100,100,29.7,Sprint
100,100,43.4,Sprint
100,100,38.5,Sprint
100,100,34.5,Sprint
100,100,42.9,Sprint
100,100,28.1,Sprint
100,100,31,Sprint
100,100,44.2,Sprint
100,100,39.6,Sprint
100,100,37.9,Sprint
100,100,44.6,Sprint
100,100,36.7,Sprint
100,100,45.5,Sprint
100,100,45.6,Sprint
100,100,32.7,Sprint
100,100,24.2,Sprint
100,100,33.1,Sprint
100,100,39.8,Sprint
100,100,39,Sprint
100,100,40.7,Sprint
100,100,38,Sprint
100,100,36.4,Sprint
100,100,39.1,Sprint
100,100,37.7,Sprint
100,100,40.1,Sprint
100,100,47.4,Sprint
100,100,43.6,Sprint
100,100,41.6,Sprint
100,100,33.5,Sprint
100,100,24.9,Sprint
100,100,39.5,Sprint
100,100,41.3,Sprint
100,100,33.9,Sprint
100,100,37.2,Sprint
100,100,37.8,Sprint
100,100,41.2,Sprint
100,100,48.2,Sprint
100,100,38.5,Sprint
100,100,49.4,Sprint
100,100,33.4,Sprint
100,100,28.5,Sprint
100,100,42,Sprint
100,100,34.2,Sprint
100,100,46,Sprint
100,100,36.8,Sprint
100,100,36.3,Sprint
100,100,39.9,Sprint
100,100,44.5,Sprint
100,100,42.6,Sprint
100,100,37.7,Sprint
100,100,38.5,Sprint
100,100,48.1,Sprint
100,100,42.7,Sprint
100,100,42.3,Sprint
100,100,42.1,Sprint
100,100,43.9,Sprint
100,100,32.7,Sprint
100,100,35.5,Sprint
100,100,41,Sprint
100,100,33.6,Sprint
100,100,42.6,Sprint
100,100,42.1,Sprint
100,100,35.8,Sprint
100,100,33.2,Sprint
100,100,38.6,Sprint
100,100,48.4,Sprint
100,100,34.2,Sprint
100,100,37.9,Sprint
100,100,44.4,Sprint
100,100,37.9,Sprint
100,100,42.2,Sprint
100,100,43.7,Sprint
100,100,31.5,Sprint
100,100,45,Sprint
100,100,42.7,Sprint
100,100,43.1,Sprint
100,100,29,Sprint
100,100,31.4,Sprint
100,100,32.6,Sprint
100,100,41.8,Sprint
100,100,43.3,Sprint
100,100,35.7,Sprint
100,100,42,Sprint
100,100,38.3,Sprint
100,100,41.4,Sprint
100,100,41.5,Sprint
100,100,42.5,Sprint
100,100,49.6,Sprint
100,100,41.4,Sprint
100,100,40.1,Sprint
100,100,43,Sprint
100,100,39.4,Sprint
100,100,39.8,Sprint
100,100,32.5,Sprint
100,100,80.1,Sprint
100,100,85.4,Sprint
100,100,80.3,Sprint
100,100,82,Sprint
100,100,83.7,Sprint
100,100,85.1,Sprint
100,100,74,Sprint
100,100,99,Sprint
100,100,90.7,Sprint
100,100,86,Sprint
100,100,84.3,Sprint
100,100,75.5,Sprint
100,100,84.1,Sprint
100,100,93,Sprint
100,100,88.7,Sprint
100,100,84.5,Sprint
100,100,71.7,Sprint
100,100,81.1,Sprint
100,100,83.3,Sprint
100,100,72.3,Sprint
100,100,82,Sprint
100,100,81.3,Sprint
100,100,97.3,Sprint
100,100,84.6,Sprint
100,100,87.9,Sprint
100,100,80.1,Sprint
100,100,75.3,Sprint
100,100,89.1,Sprint
100,100,94.8,Sprint
100,100,86,Sprint
100,100,88.6,Sprint
100,100,84.5,Sprint
100,100,85,Sprint
100,100,97.1,Sprint
100,100,81,Sprint
100,100,83.5,Sprint
100,100,80,Sprint
100,100,82.6,Sprint
100,100,73.5,Sprint
100,100,85.3,Sprint
100,100,74.9,Sprint
100,100,89.8,Sprint
100,100,84.5,Sprint
100,100,92.5,Sprint
100,100,84.8,Sprint
100,100,95.2,Sprint
100,100,75.2,Sprint
100,100,92.7,Sprint
100,100,86.1,Sprint
100,100,99,Sprint
100,100,96.2,Sprint
100,100,81.7,Sprint
100,100,97.5,Sprint
100,100,84.7,Sprint
100,100,84.2,Sprint
100,100,89.8,Sprint
100,100,90.7,Sprint
100,100,90.1,Sprint
100,100,90.7,Sprint
100,100,92.1,Sprint
100,100,84.5,Sprint
100,100,83.9,Sprint
100,100,86.8,Sprint
100,100,85.6,Sprint
100,100,80.8,Sprint
100,100,86.1,Sprint
100,100,93.7,Sprint
100,100,82,Sprint
100,100,81.5,Sprint
100,100,86.2,Sprint
100,100,80.7,Sprint
100,100,85.4,Sprint
100,100,87.5,Sprint
100,100,92.4,Sprint
100,100,89.1,Sprint
100,100,91.7,Sprint
100,100,94.8,Sprint
100,100,82.1,Sprint
100,100,90,Sprint
100,100,94.7,Sprint
100,100,98.6,Sprint
100,100,75.1,Sprint
100,100,85.5,Sprint
100,100,91.1,Sprint
100,100,90.5,Sprint
100,100,94.4,Sprint
100,100,86.8,Sprint
100,100,88.2,Sprint
100,100,76.3,Sprint
100,100,94.2,Sprint
100,100,74,Sprint
100,100,97.4,Sprint
100,100,89,Sprint
100,100,85.8,Sprint
100,100,92.7,Sprint
100,100,97.5,Sprint
100,100,97.8,Sprint
100,100,88.7,Sprint
100,100,85.5,Sprint
100,100,98.7,Sprint
100,100,78.6,Sprint
100,100,97,Sprint
100,100,86.3,Sprint
100,100,97.5,Sprint
100,100,87,Sprint
100,100,87.9,Sprint
100,100,93.7,Sprint
100,100,97.8,Sprint
100,100,94.1,Sprint
100,100,82.5,Sprint
100,100,96.3,Sprint
100,100,92.3,Sprint
100,100,87.2,Sprint
100,100,81.7,Sprint
100,100,90,Sprint
100,100,78.5,Sprint
100,100,88.2,Sprint
100,100,84.6,Sprint
100,100,76,Sprint
100,100,83.1,Sprint